,device_name,mac_addr,eddystone_instance_id,rssi,timestamp
05:38.3,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-92,05:38.3
05:38.6,AgileVision Beacon,E6:19:C3:98:50:7C,4,-87,05:38.6
05:38.6,AgileVision Beacon,D9:77:0F:A8:70:38,2,-44,05:38.6
05:38.6,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-79,05:38.6
05:38.9,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-79,05:38.9
05:39.0,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-89,05:39.0
05:39.0,AgileVision Beacon,E6:19:C3:98:50:7C,4,-87,05:39.0
05:39.0,AgileVision Beacon,D9:77:0F:A8:70:38,2,-44,05:39.0
05:39.1,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-97,05:39.1
05:39.4,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-91,05:39.4
05:39.4,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-80,05:39.4
05:39.4,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-84,05:39.4
05:39.4,AgileVision Beacon,E6:19:C3:98:50:7C,4,-88,05:39.4
05:39.4,AgileVision Beacon,D9:77:0F:A8:70:38,2,-45,05:39.4
05:39.6,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-91,05:39.6
05:39.6,AgileVision Beacon,E6:19:C3:98:50:7C,4,-93,05:39.6
05:39.7,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-90,05:39.7
05:39.7,AgileVision Beacon,D9:77:0F:A8:70:38,2,-43,05:39.7
05:39.8,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-84,05:39.8
